# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  4 14:52:22 2023
#
# User preference: *
#
# CONSTRAINT:  order by pl_name desc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,disc_year,pl_radj,pl_bmassj,pl_orbeccen,pl_eqt,sy_dist
K2-369 b,2022,0.109,,,,185.5500000
K2-369 b,2022,0.122,,,,185.5500000
K2-369 b,2022,0.117,,,,185.5500000
K2-369 b,2022,0.120,,,,185.5500000
K2-368 d,2022,0.169,,,,206.6080000
K2-368 d,2022,0.174,,,,206.6080000
K2-368 c,2022,0.121,,,,206.6080000
K2-368 c,2022,0.123,,,,206.6080000
K2-368 b,2022,0.153,,,,206.6080000
K2-368 b,2022,0.118,,,,206.6080000
K2-368 b,2022,0.119,,,,206.6080000
K2-367 b,2022,0.227,,,,176.9650000
K2-367 b,2022,0.212,,,,176.9650000
K2-367 b,2022,0.215,,,,176.9650000
K2-366 b,2022,0.164,,,,185.9470000
K2-366 b,2022,0.167,,,,185.9470000
K2-366 b,2022,0.210,,,,185.9470000
K2-365 b,2022,0.259,,,,187.2220000
K2-365 b,2022,,,,,187.2220000
K2-365 b,2022,0.260,,,,187.2220000
K2-365 b,2022,0.242,,,,187.2220000
K2-365 b,2022,0.289,,,,187.2220000
K2-36 c,2016,0.285,0.02486,0.089000,854,109.7490000
K2-36 c,2016,0.250,,,793,109.7490000
K2-36 c,2016,,,,,109.7490000
K2-36 c,2016,0.319,,,,109.7490000
K2-36 c,2016,0.285,0.02454,0.000000,788,109.7490000
K2-36 c,2016,0.252,,,,109.7490000
K2-36 c,2016,0.278,,,,109.7490000
K2-36 c,2016,0.236,,,,109.7490000
K2-36 b,2016,0.131,,,,109.7490000
K2-36 b,2016,0.118,,,1232,109.7490000
K2-36 b,2016,0.128,0.01353,0.093000,1328,109.7490000
K2-36 b,2016,0.129,,,,109.7490000
K2-36 b,2016,0.128,0.01227,0.000000,1224,109.7490000
K2-36 b,2016,0.126,,,,109.7490000
K2-36 b,2016,0.138,,,,109.7490000
K2-358 b,2021,0.239,,,888,480.3070000
K2-357 b,2021,0.332,,,735,517.6870000
K2-356 b,2021,0.204,,,624,355.5400000
K2-355 b,2021,0.201,,,1066,500.4970000
K2-354 b,2016,0.139,,,543,91.7220000
K2-354 b,2016,,,,,91.7220000
K2-353 b,2021,0.495,,,735,268.5150000
K2-353 b,2021,0.453,,,668,268.5150000
K2-352 d,2018,0.390,,,,176.0510000
K2-352 d,2018,0.199,,,727,176.0510000
K2-352 c,2018,0.171,,,885,176.0510000
K2-352 c,2018,0.200,,,,176.0510000
K2-352 b,2021,0.122,,,1160,176.0510000
K2-351 b,2016,0.227,,,934,694.7340000
K2-351 b,2016,,,,,694.7340000
K2-351 b,2016,0.270,,,,694.7340000
K2-351 b,2016,,,,,694.7340000
K2-350 c,2016,,,,,489.3680000
K2-350 c,2016,0.244,,,687,489.3680000
K2-350 c,2016,0.251,,,,489.3680000
K2-350 b,2021,0.137,,,1158,489.3680000
K2-35 c,2016,0.194,,,,252.5960000
K2-35 c,2016,,,,,252.5960000
K2-35 c,2016,0.172,,0.120000,,252.5960000
K2-35 c,2016,0.170,,,,252.5960000
K2-35 c,2016,0.186,,,737,252.5960000
K2-35 c,2016,0.151,,,,252.5960000
K2-35 c,2016,0.196,,,766,252.5960000
K2-35 b,2016,0.118,,0.130000,,252.5960000
K2-35 b,2016,0.113,,,,252.5960000
K2-35 b,2016,0.136,,,,252.5960000
K2-35 b,2016,0.125,,,979,252.5960000
K2-35 b,2016,0.096,,,,252.5960000
K2-349 b,2016,0.245,,,,453.5670000
K2-349 b,2016,0.123,,,518,453.5670000
K2-349 b,2016,,,,,453.5670000
K2-348 c,2018,0.238,,,655,201.8560000
K2-348 c,2018,0.230,,,,201.8560000
K2-348 b,2018,0.291,,,908,201.8560000
K2-348 b,2018,0.302,,,938,201.8560000
K2-348 b,2018,0.340,,,,201.8560000
K2-347 b,2016,,,,,320.3360000
K2-347 b,2016,0.215,,,640,320.3360000
K2-347 b,2016,0.230,,,,320.3360000
K2-346 b,2016,0.210,,,,105.5800000
K2-346 b,2016,,,,,105.5800000
K2-346 b,2016,0.202,,,450,105.5800000
K2-346 b,2016,0.186,,,,105.5800000
K2-346 b,2016,0.265,,,439,105.5800000
K2-345 b,2016,0.188,,,437,162.4080000
K2-345 b,2016,0.162,,,,162.4080000
K2-345 b,2016,,,,,162.4080000
K2-344 b,2018,0.142,,,722,75.1691000
K2-344 b,2018,0.140,,,,75.1691000
K2-344 b,2018,0.172,,,675,75.1691000
K2-343 c,2018,0.180,,,465,166.1690000
K2-343 c,2018,0.218,,,,166.1690000
K2-343 c,2018,0.210,,,,166.1690000
K2-343 b,2019,0.200,,,,166.1690000
K2-343 b,2019,0.147,,,653,166.1690000
K2-342 b,2018,0.181,,,861,208.3570000
K2-342 b,2018,0.210,,,,208.3570000
K2-341 b,2018,0.286,,,598,421.4080000
K2-341 b,2018,0.260,,,,421.4080000
K2-341 b,2018,0.284,,,,421.4080000
K2-340 b,2016,0.314,,,,738.1360000
K2-340 b,2016,,,,,738.1360000
K2-340 b,2016,0.300,,,606,738.1360000
K2-34 b,2016,1.227,,,1687,348.6460000
K2-34 b,2016,1.246,,,,348.6460000
K2-34 b,2016,1.245,,,1559,348.6460000
K2-34 b,2016,1.230,,,,348.6460000
K2-34 b,2016,,,,,348.6460000
K2-34 b,2016,1.220,,,,348.6460000
K2-34 b,2016,1.176,,,1530,348.6460000
K2-34 b,2016,1.170,,,,348.6460000
K2-34 b,2016,1.070,1.11000,0.000000,,348.6460000
K2-34 b,2016,1.440,1.77300,0.022000,,348.6460000
K2-34 b,2016,,,,,348.6460000
K2-34 b,2016,1.350,1.76000,0.000000,1742,348.6460000
K2-34 b,2016,1.377,1.69800,0.054000,1715,348.6460000
K2-339 b,2019,0.188,,,,360.3600000
K2-339 b,2019,0.171,,,508,360.3600000
K2-338 b,2016,,,,,156.9510000
K2-338 b,2016,0.092,,,783,156.9510000
K2-338 b,2016,0.096,,,,156.9510000
K2-337 b,2016,,,,,421.6360000
K2-337 b,2016,0.247,,,,421.6360000
K2-337 b,2016,0.190,,,,421.6360000
K2-337 b,2016,0.234,,,850,421.6360000
K2-336 b,2016,0.109,,,569,239.2890000
K2-336 b,2016,0.120,,,,239.2890000
K2-336 b,2016,,,,,239.2890000
K2-336 b,2016,0.119,,,,239.2890000
K2-335 b,2016,,,,,557.9930000
K2-335 b,2016,0.230,,,,557.9930000
K2-335 b,2016,0.197,,,949,557.9930000
K2-335 b,2016,0.220,,,,557.9930000
K2-334 b,2018,0.400,,,,371.8230000
K2-334 b,2018,0.521,,,1212,371.8230000
K2-334 b,2018,0.504,,,1380,371.8230000
K2-333 b,2018,0.551,,,826,343.9900000
K2-333 b,2018,0.512,,,811,343.9900000
K2-333 b,2018,0.470,,,,343.9900000
K2-332 b,2016,,,,,123.2020000
K2-332 b,2016,0.196,,,266,123.2020000
K2-332 b,2016,0.157,,,,123.2020000
K2-331 c,2018,0.243,,,673,211.4300000
K2-331 c,2018,0.220,,,,211.4300000
K2-331 b,2021,0.160,,,909,211.4300000
K2-330 b,2016,0.243,,,1064,160.1250000
K2-330 b,2016,0.194,,,,160.1250000
K2-330 b,2016,0.200,,,,160.1250000
K2-330 b,2016,0.290,,,,160.1250000
K2-330 b,2016,0.247,,,969,160.1250000
K2-330 b,2016,,,,,160.1250000
K2-33 b,2016,,,,,139.2680000
K2-33 b,2016,0.077,,,,139.2680000
K2-33 b,2016,0.450,3.70000,0.000000,,139.2680000
K2-33 b,2016,0.283,,,,139.2680000
K2-33 b,2016,0.514,3.60000,0.000000,850,139.2680000
K2-329 b,2020,0.774,0.26000,0.069700,650,233.2370000
K2-326 b,2020,0.203,,,1114,282.3080000
K2-325 b,2020,0.196,,,423,111.6380000
K2-324 b,2020,0.217,,,707,136.6670000
K2-323 b,2020,0.187,,,318,118.3180000
K2-322 b,2020,0.171,,,635,123.4150000
K2-321 b,2020,0.174,,,701,77.6888000
K2-321 b,2020,0.181,,,734,77.6888000
K2-320 b,2020,0.234,,,698,108.7400000
K2-32 e,2019,0.200,,,,157.6820000
K2-32 e,2019,0.090,,,,157.6820000
K2-32 e,2019,0.108,0.00661,0.043000,1066,157.6820000
K2-32 d,2016,0.311,0.02108,0.050000,550,157.6820000
K2-32 d,2016,0.279,,,,157.6820000
K2-32 d,2016,0.280,,,,157.6820000
K2-32 d,2016,0.336,,,,157.6820000
K2-32 d,2016,0.335,,,505,157.6820000
K2-32 d,2016,0.335,0.11012,0.000000,,157.6820000
K2-32 d,2016,0.292,,,,157.6820000
K2-32 d,2016,0.306,0.03241,0.000000,537,157.6820000
K2-32 d,2016,0.305,,,,157.6820000
K2-32 c,2016,0.296,,,,157.6820000
K2-32 c,2016,0.310,,,583,157.6820000
K2-32 c,2016,0.310,0.02549,0.000000,,157.6820000
K2-32 c,2016,0.280,0.02549,0.049000,634,157.6820000
K2-32 c,2016,0.257,,,,157.6820000
K2-32 c,2016,0.278,,,,157.6820000
K2-32 c,2016,0.244,,,,157.6820000
K2-32 c,2016,0.244,,,,157.6820000
K2-32 c,2016,0.269,0.03807,0.000000,619,157.6820000
K2-32 b,2016,0.439,,,,157.6820000
K2-32 b,2016,0.458,0.05191,0.000000,817,157.6820000
K2-32 b,2016,0.461,,,,157.6820000
K2-32 b,2016,0.443,,,,157.6820000
K2-32 b,2016,0.427,,,,157.6820000
K2-32 b,2016,0.501,,,,157.6820000
K2-32 b,2016,0.480,,,769,157.6820000
K2-32 b,2016,,,,,157.6820000
K2-32 b,2016,0.480,0.06639,0.000000,,157.6820000
K2-32 b,2016,0.473,0.04720,0.030000,837,157.6820000
K2-319 b,2020,0.249,,,641,209.0710000
K2-318 b,2020,0.148,,,456,147.8660000
K2-317 b,2020,0.261,,,432,176.2910000
K2-316 c,2020,0.163,,,423,112.4860000
K2-316 b,2020,0.119,,,841,112.4860000
K2-315 b,2020,0.085,,,460,56.9686000
K2-312 c,2023,,5.41000,0.853000,,109.8600000
K2-31 b,2016,1.060,1.77400,0.000000,,110.5270000
K2-31 b,2016,0.624,,,,110.5270000
K2-31 b,2016,,,,,110.5270000
K2-31 b,2016,3.033,,,,110.5270000
K2-31 b,2016,,1.85665,0.000000,,110.5270000
K2-308 b,2019,0.732,,,1214,1314.5300000
K2-308 b,2019,0.884,,,,1314.5300000
K2-30 b,2016,1.097,,,,333.0420000
K2-30 b,2016,1.172,,,,333.0420000
K2-30 b,2016,1.129,,,,333.0420000
K2-30 b,2016,1.039,0.57900,0.000000,1092,333.0420000
K2-30 b,2016,,,,,333.0420000
K2-30 b,2016,1.196,0.62300,0.027000,1185,333.0420000
K2-30 b,2016,,,,,333.0420000
K2-30 b,2016,1.317,,,1079,333.0420000
K2-30 b,2016,1.069,0.58900,0.080000,1203,333.0420000
K2-3 d,2015,0.136,0.02360,0.000000,,44.0727000
K2-3 d,2015,0.135,,,282,44.0727000
K2-3 d,2015,0.144,,,300,44.0727000
K2-3 d,2015,0.140,,,,44.0727000
K2-3 d,2015,,,,,44.0727000
K2-3 d,2015,0.136,0.03492,0.045000,,44.0727000
K2-3 d,2015,0.130,0.00692,0.091000,305,44.0727000
K2-3 d,2015,0.152,,,,44.0727000
K2-3 d,2015,,0.00881,0.000000,,44.0727000
K2-3 d,2015,0.086,,,,44.0727000
K2-3 d,2015,0.147,0.00566,,,44.0727000
K2-3 d,2015,0.099,,,,44.0727000
K2-3 d,2015,0.145,0.00503,0.097000,312,44.0727000
K2-3 c,2015,0.105,,,,44.0727000
K2-3 c,2015,0.165,,,344,44.0727000
K2-3 c,2015,0.153,0.01321,0.000000,,44.0727000
K2-3 c,2015,0.170,,,,44.0727000
K2-3 c,2015,0.158,0.00975,,,44.0727000
K2-3 c,2015,,0.00673,0.000000,,44.0727000
K2-3 c,2015,0.141,0.00843,0.048000,372,44.0727000
K2-3 c,2015,0.151,0.01038,0.095000,381,44.0727000
K2-3 c,2015,0.105,,,,44.0727000
K2-3 c,2015,0.139,,,374,44.0727000
K2-3 c,2015,0.147,0.00661,0.040000,,44.0727000
K2-3 c,2015,0.151,,,,44.0727000
K2-3 c,2015,0.150,,,,44.0727000
K2-3 b,2015,0.202,,,373,44.0727000
K2-3 b,2015,0.177,,,504,44.0727000
K2-3 b,2015,0.204,0.02077,,,44.0727000
K2-3 b,2015,0.185,0.02643,0.060000,,44.0727000
K2-3 b,2015,,,,,44.0727000
K2-3 b,2015,0.191,0.02549,0.000000,,44.0727000
K2-3 b,2015,0.190,,,,44.0727000
K2-3 b,2015,0.186,,,,44.0727000
K2-3 b,2015,0.185,0.01608,0.107000,501,44.0727000
K2-3 b,2015,0.201,0.02036,0.094000,513,44.0727000
K2-3 b,2015,0.194,,,463,44.0727000
K2-3 b,2015,0.129,,,,44.0727000
K2-3 b,2015,0.214,,,,44.0727000
K2-3 b,2015,,0.02039,0.000000,,44.0727000
K2-3 b,2015,0.128,,,,44.0727000
K2-295 b,2018,0.853,,,,232.8010000
K2-295 b,2018,0.915,,,922,232.8010000
K2-295 b,2018,0.897,0.33500,0.000000,852,232.8010000
K2-295 b,2018,0.920,,,,232.8010000
K2-294 b,2019,0.148,,,1425,373.0780000
K2-293 b,2019,0.219,,,750,392.2510000
K2-292 b,2019,0.235,0.07709,0.040000,795,114.2930000
K2-291 b,2019,0.139,,,1301,90.0562000
K2-291 b,2019,0.142,0.02042,0.000000,,90.0562000
K2-291 b,2019,0.141,0.02014,,,90.0562000
K2-290 c,2019,,,,,272.9090000
K2-290 c,2019,1.006,0.77400,0.000000,676,272.9090000
K2-290 b,2019,0.273,0.03430,0.000000,1230,272.9090000
K2-290 b,2019,,,,,272.9090000
K2-29 b,2016,1.015,,,,178.4750000
K2-29 b,2016,,,,,178.4750000
K2-29 b,2016,1.190,0.73000,0.066000,1171,178.4750000
K2-29 b,2016,1.000,0.61300,0.084000,1076,178.4750000
K2-29 b,2016,1.019,,,,178.4750000
K2-29 b,2016,1.148,,,1047,178.4750000
K2-29 b,2016,1.076,,,,178.4750000
K2-29 b,2016,,,,,178.4750000
K2-289 b,2019,0.812,,,753,274.3000000
K2-289 b,2019,0.463,,,,274.3000000
K2-289 b,2019,0.966,,,,274.3000000
K2-289 b,2019,0.290,,,,274.3000000
K2-288 B b,2018,0.170,,,226,65.6138000
K2-288 B b,2018,0.112,,,,65.6138000
K2-287 b,2018,0.847,0.31500,0.478000,804,158.3350000
K2-286 b,2018,0.187,,,347,76.1486000
K2-285 e,2018,0.174,0.03367,0.000000,501,154.9610000
K2-285 d,2018,0.221,0.02045,0.000000,620,154.9610000
K2-285 c,2018,0.315,0.04933,0.000000,741,154.9610000
K2-285 c,2018,0.319,,,765,154.9610000
K2-285 b,2018,0.231,0.03046,0.000000,1089,154.9610000
K2-285 b,2018,0.237,,,1163,154.9610000
K2-284 b,2018,0.248,,0.078000,653,107.2720000
K2-284 b,2018,0.276,,,678,107.2720000
K2-283 b,2018,0.288,,,,402.9150000
K2-283 b,2018,0.314,,,1186,402.9150000
K2-283 b,2018,0.340,,,,402.9150000
K2-282 b,2018,0.252,,,1057,496.2890000
K2-282 b,2018,0.285,,,,496.2890000
K2-282 b,2018,0.240,,,,496.2890000
K2-282 b,2018,0.223,,,,496.2890000
K2-281 b,2018,0.730,,,665,458.1390000
K2-281 b,2018,0.720,,,,458.1390000
K2-281 b,2018,0.657,,,,458.1390000
K2-280 b,2018,0.760,,,,391.5370000
K2-280 b,2018,0.500,,,,391.5370000
K2-280 b,2018,0.715,,,,391.5370000
K2-280 b,2018,0.684,,,744,391.5370000
K2-280 b,2018,0.669,0.11673,0.350000,787,391.5370000
K2-28 b,2016,0.219,,,590,62.9969000
K2-28 b,2016,0.136,,,,62.9969000
K2-28 b,2016,0.205,,0.130000,,62.9969000
K2-28 b,2016,0.243,,,548,62.9969000
K2-28 b,2016,0.228,,0.000000,420,62.9969000
K2-28 b,2016,0.207,,0.000000,568,62.9969000
K2-28 b,2016,0.143,,,,62.9969000
K2-279 b,2018,,,,,182.9830000
K2-279 b,2018,0.108,,,879,182.9830000
K2-279 b,2018,0.090,,,,182.9830000
K2-279 b,2018,0.111,,,,182.9830000
K2-278 b,2018,0.140,,,,786.4390000
K2-278 b,2018,0.324,,,,786.4390000
K2-278 b,2018,,,,,786.4390000
K2-278 b,2018,0.266,,,1711,786.4390000
K2-277 b,2018,0.204,,,954,113.1230000
K2-277 b,2018,0.190,,,,113.1230000
K2-277 b,2018,0.193,,,,113.1230000
K2-277 b,2018,,,,,113.1230000
K2-277 b,2018,0.200,,,,113.1230000
K2-277 b,2018,0.185,,,958,113.1230000
K2-277 b,2018,,,,,113.1230000
K2-276 b,2018,0.290,,,,488.1520000
K2-276 b,2018,,,,,488.1520000
K2-276 b,2018,0.336,,,583,488.1520000
K2-276 b,2018,0.324,,,,488.1520000
K2-275 c,2018,,,,,123.4380000
K2-275 c,2018,0.209,,,660,123.4380000
K2-275 c,2018,0.213,,,624,123.4380000
K2-275 c,2018,0.220,,,,123.4380000
K2-275 c,2018,0.224,,,,123.4380000
K2-275 c,2018,0.197,,,653,123.4380000
K2-275 b,2018,0.190,,,,123.4380000
K2-275 b,2018,0.182,,,933,123.4380000
K2-275 b,2018,,,,,123.4380000
K2-275 b,2018,0.200,,,905,123.4380000
K2-275 b,2018,0.209,,,1166,123.4380000
K2-275 b,2018,0.210,,,,123.4380000
K2-275 b,2018,,,,,123.4380000
K2-275 b,2018,0.202,,,,123.4380000
K2-274 b,2018,0.186,,,655,228.3270000
K2-274 b,2018,,,,,228.3270000
K2-274 b,2018,0.194,,,,228.3270000
K2-274 b,2018,0.196,,,589,228.3270000
K2-274 b,2018,0.210,,,,228.3270000
K2-274 b,2018,0.200,,,,228.3270000
K2-274 b,2018,0.215,,,,228.3270000
K2-274 b,2018,,,,,228.3270000
K2-273 b,2018,,,,,308.1050000
K2-273 b,2018,,,,,308.1050000
K2-273 b,2018,0.394,,,672,308.1050000
K2-273 b,2018,0.370,,,,308.1050000
K2-273 b,2018,0.298,,,,308.1050000
K2-273 b,2018,0.240,,,,308.1050000
K2-273 b,2018,0.250,,,,308.1050000
K2-273 b,2018,0.272,,,849,308.1050000
K2-272 b,2018,0.264,,,,423.0650000
K2-272 b,2018,0.290,,,,423.0650000
K2-272 b,2018,0.260,,,655,423.0650000
K2-272 b,2018,0.240,,,,423.0650000
K2-272 b,2018,0.279,,,747,423.0650000
K2-272 b,2018,,,,,423.0650000
K2-272 b,2018,,,,,423.0650000
K2-271 b,2018,,,,,564.4540000
K2-271 b,2018,0.679,,,816,564.4540000
K2-271 b,2018,0.540,,,,564.4540000
K2-271 b,2018,,,,,564.4540000
K2-271 b,2018,0.649,,,893,564.4540000
K2-271 b,2018,0.615,,,,564.4540000
K2-270 c,2018,0.269,,,,280.5180000
K2-270 c,2018,0.290,,,,280.5180000
K2-270 c,2018,0.263,,,848,280.5180000
K2-270 c,2018,0.250,,,,280.5180000
K2-270 c,2018,,,,,280.5180000
K2-270 c,2018,,,,,280.5180000
K2-270 b,2018,0.123,,,1203,280.5180000
K2-270 b,2018,0.120,,,,280.5180000
K2-270 b,2018,0.130,,,,280.5180000
K2-27 b,2016,0.400,0.09722,0.251000,902,249.6450000
K2-27 b,2016,0.515,,,991,249.6450000
K2-27 b,2016,0.409,,,,249.6450000
K2-27 b,2016,0.478,,,,249.6450000
K2-27 b,2016,,,,,249.6450000
K2-27 b,2016,0.451,,,,249.6450000
K2-27 b,2016,0.397,0.09156,0.160000,,249.6450000
K2-27 b,2016,0.453,,,965,249.6450000
K2-27 b,2016,0.418,,,,249.6450000
K2-269 b,2018,0.110,,,,360.7600000
K2-269 b,2018,0.140,,,1429,360.7600000
K2-269 b,2018,,,,,360.7600000
K2-269 b,2018,0.120,,,,360.7600000
K2-268 f,2019,0.230,,,,327.7830000
K2-268 f,2019,0.199,,,492,327.7830000
K2-268 e,2019,0.153,,,,327.7830000
K2-268 e,2019,0.119,,,801,327.7830000
K2-268 d,2019,0.133,,,888,327.7830000
K2-268 d,2019,0.165,,,,327.7830000
K2-268 c,2018,0.240,,,688,327.7830000
K2-268 c,2018,0.280,,,,327.7830000
K2-268 c,2018,0.191,,,,327.7830000
K2-268 c,2018,,,,,327.7830000
K2-268 c,2018,,,,,327.7830000
K2-268 c,2018,0.324,,,,327.7830000
K2-268 c,2018,0.240,,,696,327.7830000
K2-268 b,2018,0.134,,,1136,327.7830000
K2-268 b,2018,0.126,,,1121,327.7830000
K2-268 b,2018,0.144,,,,327.7830000
K2-266 e,2018,0.244,0.04499,0.043000,490,77.5586000
K2-266 e,2018,0.309,,,467,77.5586000
K2-266 d,2018,0.290,,,513,77.5586000
K2-266 d,2018,0.261,0.02800,0.047000,538,77.5586000
K2-266 c,2018,0.063,0.00091,0.042000,664,77.5586000
K2-266 b,2018,0.294,0.03545,,1515,77.5586000
K2-265 b,2018,0.145,,,,138.6710000
K2-265 b,2018,0.145,,,,138.6710000
K2-265 b,2018,0.153,0.02058,0.084000,,138.6710000
K2-265 b,2018,0.150,,,,138.6710000
K2-265 b,2018,0.149,,,,138.6710000
K2-265 b,2018,,,,,138.6710000
K2-264 c,2018,0.238,,,331,185.6050000
K2-264 c,2018,0.247,,0.450000,326,185.6050000
K2-264 b,2018,0.199,,,496,185.6050000
K2-264 b,2018,0.203,,0.500000,489,185.6050000
K2-263 b,2018,0.215,0.04688,0.150000,470,162.4810000
K2-263 b,2018,0.215,0.04657,0.140000,470,162.4810000
K2-263 b,2018,0.194,,,,162.4810000
K2-263 b,2018,0.190,,,,162.4810000
K2-261 b,2018,0.850,0.18800,0.286000,1046,213.2830000
K2-261 b,2018,,,,,213.2830000
K2-261 b,2018,,,,,213.2830000
K2-261 b,2018,0.848,0.21300,0.248000,1030,213.2830000
K2-261 b,2018,0.850,0.22300,0.390000,1080,213.2830000
K2-261 b,2018,0.916,,,935,213.2830000
K2-260 b,2018,1.552,1.42000,0.000000,1957,663.8340000
K2-260 b,2018,,,,,663.8340000
K2-260 b,2018,,,,,663.8340000
K2-260 b,2018,1.677,,,1973,663.8340000
K2-26 b,2016,,,,,99.0504000
K2-26 b,2016,0.238,,,430,99.0504000
K2-26 b,2016,0.249,,,,99.0504000
K2-26 b,2016,0.230,,,,99.0504000
K2-26 b,2016,0.220,,,,99.0504000
K2-259 b,2018,0.190,,,,416.4570000
K2-259 b,2018,0.207,,,795,416.4570000
K2-258 b,2018,0.268,,,831,661.8730000
K2-257 b,2018,0.074,,,789,64.0065000
K2-256 b,2018,0.235,,,845,564.6930000
K2-255 b,2018,0.259,,,1034,191.6080000
K2-254 c,2018,0.195,,,551,227.7750000
K2-254 b,2018,0.145,,,791,227.7750000
K2-253 b,2018,1.130,,,1238,876.5650000
K2-253 b,2018,1.156,,,1115,876.5650000
K2-252 b,2018,0.155,,,639,228.8390000
K2-251 b,2018,0.210,,,437,147.0300000
K2-250 b,2018,0.218,,,958,414.7080000
K2-25 b,2015,0.278,,,448,44.9565000
K2-25 b,2015,0.306,,0.270000,,44.9565000
K2-25 b,2015,,,,,44.9565000
K2-25 b,2015,,,,,44.9565000
K2-25 b,2015,0.306,0.07709,0.428000,494,44.9565000
K2-249 b,2018,0.249,,,1061,521.7160000
K2-248 b,2018,0.229,,,886,406.2540000
K2-247 c,2018,0.195,,,688,258.1130000
K2-247 b,2018,0.189,,,979,258.1130000
K2-246 b,2018,0.311,,,977,703.6160000
K2-245 b,2018,0.387,,,923,456.0640000
K2-244 b,2018,0.150,,,,212.9020000
K2-244 b,2018,0.156,,,638,212.9020000
K2-243 c,2018,0.179,,,801,266.8640000
K2-243 b,2018,0.194,,,1035,266.8640000
K2-242 b,2018,0.227,,,416,109.2370000
K2-241 b,2018,0.227,,,507,149.4640000
K2-240 c,2018,0.161,,,389,72.9105000
K2-240 b,2018,0.178,,,586,72.9105000
K2-24 c,2016,0.874,,,,170.5620000
K2-24 c,2016,0.669,0.04845,0.070000,,170.5620000
K2-24 c,2016,0.698,0.08495,0.000000,606,170.5620000
K2-24 c,2016,0.499,,,,170.5620000
K2-24 c,2016,0.698,0.08180,0.000000,,170.5620000
K2-24 c,2016,0.635,,,,170.5620000
K2-24 c,2016,0.723,,,560,170.5620000
K2-24 c,2016,0.735,,,,170.5620000
K2-24 b,2016,0.530,,,,170.5620000
K2-24 b,2016,0.482,0.05978,0.060000,,170.5620000
K2-24 b,2016,0.631,,,,170.5620000
K2-24 b,2016,0.507,0.06607,0.000000,767,170.5620000
K2-24 b,2016,0.520,,,709,170.5620000
K2-24 b,2016,0.469,,,,170.5620000
K2-24 b,2016,0.507,0.06230,0.000000,,170.5620000
K2-24 b,2016,0.361,,,,170.5620000
K2-239 d,2018,0.098,,,399,31.0849000
K2-239 c,2018,0.089,,,427,31.0849000
K2-239 b,2018,0.098,,,502,31.0849000
K2-238 b,2018,1.300,0.86000,0.000000,1587,537.9630000
K2-238 b,2018,,,,1237,537.9630000
K2-237 b,2018,1.445,1.36300,0.042000,1828,314.9950000
K2-237 b,2018,,,,,314.9950000
K2-237 b,2018,1.642,1.23600,0.000000,1838,314.9950000
K2-237 b,2018,,,,,314.9950000
K2-237 b,2018,1.650,1.60000,0.000000,1884,314.9950000
K2-237 b,2018,1.500,,,1654,314.9950000
K2-237 b,2018,,,,,314.9950000
K2-233 d,2018,0.236,,0.000000,482,67.5062000
K2-233 d,2018,0.210,0.06651,0.199900,523,67.5062000
K2-233 c,2018,0.119,,0.000000,728,67.5062000
K2-233 c,2018,0.114,0.04030,0.200200,790,67.5062000
K2-233 b,2018,0.125,,0.000000,1040,67.5062000
K2-233 b,2018,0.120,0.03543,0.079000,1121,67.5062000
K2-232 b,2018,1.058,0.38700,0.255000,1001,130.7200000
K2-232 b,2018,1.139,,,1171,130.7200000
K2-232 b,2018,1.000,0.39800,0.258000,1030,130.7200000
K2-231 b,2018,0.249,,,,321.2150000
K2-231 b,2018,0.223,,,,321.2150000
K2-230 b,2018,0.173,,,,540.7730000
K2-230 b,2018,0.175,,,1529,540.7730000
K2-229 c,2018,0.189,0.06702,0.000000,800,102.5640000
K2-229 c,2018,0.181,,,750,102.5640000
K2-229 c,2018,0.193,,,,102.5640000
K2-229 b,2018,0.089,,,,102.5640000
K2-229 b,2018,0.112,,,,102.5640000
K2-229 b,2018,0.102,,,1818,102.5640000
K2-229 b,2018,0.107,0.00783,,,102.5640000
K2-229 b,2018,0.104,0.00815,0.000000,1960,102.5640000
K2-228 b,2018,0.108,,,914,129.4600000
K2-228 b,2018,0.124,,,,129.4600000
K2-227 b,2018,0.149,,,,187.2340000
K2-226 b,2018,0.137,,,1120,211.2650000
K2-226 b,2018,0.133,,,,211.2650000
K2-225 b,2018,0.237,,,,357.7780000
K2-225 b,2018,0.311,,,902,357.7780000
K2-224 c,2018,0.220,,,,275.2550000
K2-224 c,2018,0.215,,,764,275.2550000
K2-224 b,2018,0.148,,,,275.2550000
K2-224 b,2018,0.139,,,1002,275.2550000
K2-223 c,2018,0.134,,,,198.6040000
K2-223 c,2018,0.140,,,1091,198.6040000
K2-223 c,2018,0.144,,,,198.6040000
K2-223 b,2018,0.079,,,2271,198.6040000
K2-223 b,2018,0.079,,,,198.6040000
K2-223 b,2018,0.081,,,,198.6040000
K2-222 b,2018,0.210,0.02737,0.160000,871,101.3210000
K2-222 b,2018,0.198,,,,101.3210000
